code,name,network_id,network_region,description,npi_id,lat,lng,created_at,updated_at
GRIFSF,Griffith,NEM,NSW1,<p>Initial development started in 2013 with the land lease signed in November 2013. Government Planning Approvals was achieved in Jun 2016. Construction started in Jan 2017 and was completed in April 2018. It has been operational ever since.</p><p>Griffith Solar Farm is one of 12 successful projects that received funding from the Australian Renewable Energy Agency (ARENA) in 2016.</p>,NA,-34.317414,146.120739,2023-10-18 04:34:55+00:00,2025-08-05 05:26:07+00:00
GROSV1,Grosvenor 1,NEM,QLD1,"<p>The Grosvenor Power Station, located in Moranbah, Queensland, is operated by EDL. It generates electricity by capturing and converting waste coal mine gas (methane), which is released during coal mining operations. This process not only provides reliable energy but also significantly reduces greenhouse gas emissions by repurposing what was once a waste product. The station has a capacity of 21.3 MW, powers around 22,800 homes annually, and avoids approximately 100,500 tonnes of CO2 emissions each year.</p>",NA,-21.929194,148.032416,2023-10-18 04:34:55+00:00,2025-09-07 01:54:06+00:00
GROSV2,Grosvenor 2,NEM,QLD1,<p>EDL negotiated gas supply and connection agreements with Anglo American to develop and build the 21 MW Grosvenor Power Station in 2015. These agreements were updated in 2017 to include a 15MW expansion at Grosvenor 2.</p>,NA,-21.929194,148.032416,2023-10-18 04:34:55+00:00,2024-12-19 01:12:48+00:00
GULLRGWF,Gullen Range,NEM,NSW1,"<p>Gullen Range Wind Farm is a wind farm in the Southern Tablelands region of New South Wales, Australia. It consists of 73 wind turbines and produces up to 165.5MW of electricity. It is owned by BJCE Australia and built and operated by Goldwind Australia. Gullen Range was BJCE Australia&#x27;s first wind farm, when it bought the project in 2014.The wind farm consists of two different turbine models, both manufactured by Goldwind. There are 56 GRW100-2.5MW turbines with a 100m diameter on 80m towers (total height 130m) which generate 2.5MW of electricity. There are also 17 smaller GW82-1.5MW turbines with 82m diameter on 85m towers (total height 126m) which produce 1.5MW of electricity.The project was developed by Epuron, who sold it to Goldwind Australia before construction. Goldwind began construction in 2012. It began generating electricity in 2013 and was fully operational by 23 December 2014. Goldwind onsold 75% of the project to BJCE Australia.</p>",NA,-34.624512,149.458549,2023-10-18 04:34:55+00:00,2025-07-08 04:11:02+00:00
GNNDHSF,Gunnedah,NEM,NSW1,"<p>Gunnedah Solar Farm, located near Gunnedah – west of Tamworth in regional New South Wales. The 154MW Project will accommodate a large scale solar PV system utilising single-axis tracking, ground mounted panels which will generate energy throughout the day, when it is needed most. Single-axis tracking has been selected for this project to harness the highest amount of solar irradiance as the panels will track the sun’s movement east to west each day.</p>",NA,-30.965469,150.367917,2023-10-18 04:34:53+00:00,2025-07-08 04:52:27+00:00
GUNNING,Gunning,NEM,NSW1,"<p>The Gunning Wind Farm project is a wind farm development in the Cullerin Range, north-east of Gunning, in New South Wales. Wind turbines in the farm are visible from the Hume Highway. <br/>The Gunning Wind Farm comprises an electrical substation and operation and maintenance facilities plus 31 turbines which send power to the substation via 17km of underground cabling.<br/>A 14km-long 132kV transmission line was constructed to connect the wind farm to the 132kV Yass-Goulburn transmission line. Turbines generate electricity at 12kV which travels via underground cables to the substation where it is stepped up to 132kV to match the grid voltage.<br/>Construction began in April 2010 and created about 100 jobs, bringing significant economic activity to the Gunning region. The wind farm was completed in May 2011.<br/>A great deal of work was done prior to development of the wind farm. Technical studies identified constraints and the best design, with independent consultants engaged to report on:<br/><br/>flora and fauna<br/>cultural heritage<br/>traffic and transport<br/>geology and hydrology<br/>landscape and visual amenity<br/>soundThe wind farm is capable of producing 46.5MW of clean, renewable energy.<br/>Each of the 1.5MW turbines at the Gunning Wind Farm can provide sufficient renewable energy to power approximately 750 homes and save more than 5,250 tonnes of greenhouse gas emissions a year.<br/>The 31 turbines can power 35,000 homes annually and save more than 162,750 tonnes of greenhouse gases a year.<br/>ACCIONA Energy [1] has established a Community Benefit Fund to deliver tangible benefits to the local community. This initiative will run for the life of the project (25 years).<br/>The Fund support services, events and projects which directly and indirectly benefit the community in the vicinity. <br/>ACCIONA Energy also provides sponsorship support to local groups and events.</p>",NA,-34.676361,149.66443,2023-10-18 04:34:55+00:00,2025-08-04 07:00:24+00:00
0GUNSYNDSF,Gunsynd,NEM,QLD1,"<p>Located in South West Queensland near the township of Goondiwindi, Gunsynd Solar Farm will generate up to 94MW of electricity and 20MW of battery storage that will supply the full township of Goondiwindi and inject into the QLD/NSW electricity grid via the Powerlink Bulli Creek 330/132kV Substation.</p><p><br/></p>",NA,-28.408388,150.343437,2025-02-11 05:21:49+00:00,2025-03-05 05:41:05+00:00
SNOWY3,Guthega,NEM,NSW1,"<p>Guthega Power Station is located in the Snowy Mountains region of New South Wales, Australia. The power station&#x27;s purpose is for the generation of electricity. It is the first to be completed and smallest of the initial seven hydroelectric power stations that comprise the Snowy Mountains Scheme, a vast hydroelectricity and irrigation complex constructed in south-east Australia between 1949 and 1974 and now run by Snowy Hydro.This station is connected to the National Electricity Market via the TransGrid 330/132KV Substation @ the TransGrid 330KV Murray Switching Station, 1.56 kilometres (1.71 mi) South East of Khancoban.</p>",NA,-36.349772,148.41403,2023-10-18 04:35:19+00:00,2025-07-08 05:49:53+00:00
HLMSEW01,Hallam,NEM,VIC1,<p></p>,NA,-38.143332,145.119964,2023-10-18 04:34:58+00:00,2023-10-18 04:34:58+00:00
HALAMRD,Hallam Road,NEM,VIC1,<p>This facility is owned and operated by LMS in partnership with SUEZ Recycling &amp; Recovery and has an installed capacity of 9.0MW.</p>,NA,-38.052181,145.267798,2023-10-18 04:34:55+00:00,2025-09-07 01:54:10+00:00
AGLHAL,Hallett,NEM,SA1,"<p>Hallett Power Station is located in Canowie, in the Mid North of South Australia, located about 210 kilometres (130 mi) north of Adelaide. It was commissioned in 2001 and opened in 2002. It was built by AGL Energy, but was sold in 2007, and is currently operated by EnergyAustralia. It has capacity of approximately 200 megawatts (270,000 hp), and connects to the National Electricity Grid. It contains 12 gas turbine generators.The powerstation is fuelled by natural gas drawn from the Moomba Adelaide Pipeline System, and can also operate from a back-up supply of diesel in the event of a failure of the gas supply. It was built using second-hand gas turbines. These are all General Electric (GE) Frame 5 units, manufactured under licence by John Brown, AEG and Nuovo Pignone.</p>",NA,-33.34931,138.752633,2023-10-18 04:34:30+00:00,2025-09-07 01:53:04+00:00
HALLWF,Hallett 1,NEM,SA1,"<p>Hallett 1 is a 45 turbine, 94.5MW operating wind farm, located approximately 180km north of Adelaide, South Australia. The wind farm has been operational since 2008 and its electricity and green outputs are contracted to AGL under a long-term offtake agreement</p>",NA,-33.328434,138.704669,2023-10-18 04:34:55+00:00,2024-11-07 01:33:07+00:00
HALLWF2,Hallett 2,NEM,SA1,"<p>Hallett Hill Wind Farm, also known as Hallett 2 Wind Farm, was completed in late 2009. It consists of 34 Suzlon turbines each 2.1MW, giving an installed capacity of 71.4MW. Up to March 2011 it was averaging a capacity factor of 39%.</p>",NA,-33.53821,138.857215,2023-10-18 04:34:55+00:00,2025-07-08 05:40:36+00:00
HAMISF,Hamilton,NEM,QLD1,"<p>The Hamilton Solar Farm is a solar farm at Collinsville in North Queensland, Australia. The power station can generate 69 megawatts of power. It is owned and operated by Gentari. The site covers 330 hectares. It is co-located with the WhitSunday Solar Farm and the Daydream Solar Farm.</p><p>Power from the station is bought by ERM.</p>",NA,-20.468593,147.799484,2023-10-18 04:34:56+00:00,2025-07-08 06:00:07+00:00
HAMPTON,Hampton,NEM,NSW1,<p></p>,NA,-33.649722,150.05,2023-10-18 04:34:56+00:00,2023-10-18 04:34:56+00:00
HVWW,Happy Valley,NEM,SA1,<p></p>,NA,-35.063118,138.56476,2023-10-18 04:34:59+00:00,2024-11-08 00:52:43+00:00
HASTING,Hastings,NEM,VIC1,"<p>Esso Australia and Woodside Energy, the other Gippsland Basin Joint Venture participant, are planning a project to install three small, modern, efficient ethane power generation units at the Long Island Point plant.<br/><br/>These will be capable of converting ethane into 35-40 megawatts of electricity to power Victorian homes, while ensuring we can maintain our reliable supply of natural gas and natural gas liquids across the east coast.</p>",NA,-38.295952,145.221926,2024-11-18 23:28:08+00:00,2024-12-11 01:47:32+00:00
HAUGHT1,Haughton,NEM,QLD1,"<p>Located in North Queensland’s Burdekin Shire (40km west of Ayr and 60km south of Townsville), Haughton Solar Farm is a large-scale solar photovoltaic power station. The solar farm is being built in stages with the first 100MW of the project opened in 2019. Once all stages are complete, Haughton Solar Farm is expected to have a generating capacity of up to 500MW.</p>",NA,-19.732168,147.076137,2023-10-18 04:34:56+00:00,2025-07-08 05:01:58+00:00
HD1WF,Hawkesdale,NEM,VIC1,"<p>The Hawkesdale Wind Farm site is located in South-Western Victoria near the township of Hawkesdale, 30km north-west of Warrnambool, and 175km west of Geelong, within the Moyne Shire Local Government Area.</p><p>The project covers an area of approximately 2,280 ha, where the current land use is primarily agricultural activities including grazing of sheep and cattle.</p><p>The windfarm comprises 23 turbines with a total output of approximately 97MW. It will connect to the grid via a 132kV overhead transmission circuit to the existing 500kV Tarrone Terminal Station.</p>",NA,-38.148008,142.360925,2024-10-01 04:37:42+00:00,2024-11-07 01:35:00+00:00
HAYMSF,Hayman,NEM,QLD1,"<p>With a project value of approximately $70 million, the farm is operating as a merchant plant. Supported by Whitsunday Regional Council, the Hayman Solar Farm sits within a former coal mining hub, 10km northwest of Collinsville.</p>",NA,-20.487516,147.744778,2023-10-18 04:34:56+00:00,2025-08-04 06:36:35+00:00
HAZEL,Hazelwood,NEM,VIC1,"<p>The Hazelwood Power Station is a decommissioned brown coal-fuelled thermal power station located in the Latrobe Valley of Victoria, Australia. Built between 1964 and 1971, the 1,600 megawatt capacity power station was made up of eight 200MW units, and supplied up to 25% of Victoria&#x27;s base load electricity and more than 5% of Australia&#x27;s total electricity demand. It was a &#x27;subcritical&#x27; pulverized coal-fired boiler. The station was listed as the least carbon efficient power station in the OECD in a 2005 report by WWF Australia, making it one of the most polluting power stations in the world. At 1.56 tonnes of CO2 for each megawatt hour of electricity, it was 50% more polluting than the average black coal power station in New South Wales or Queensland. Hazelwood emitted 14% of Victoria&#x27;s annual greenhouse gas emissions and 3% of Australia&#x27;s greenhouse gas emissions.<br/>International Power plc purchased Hazelwood Power Station and the adjoining mine from the Victorian Government in 1996 with an expected 40-year life. In 2005, the Bracks Labor Government approved an environmental effects statement (EES) that allowed Hazelwood to relocate a road and a section of the Morwell river to allow access to an additional 43 million tonnes of coal in addition to that allowed under the mining licence boundaries set at the time of privatisation. This was estimated to provide sufficient coal for the plant to operate to at least 2030 (prior to decommissioning plans). The EES also capped its expected total greenhouse output at 445 million tonnes of carbon dioxide over its life, after which Hazelwood may have been made to cease operation.<br/>Hazelwood was jointly owned by Engie (formerly GDF Suez), with a 72% share and Mitsui &amp; Co. with a 28% share. In 2014, Hazelwood employed 495 staff directly and on average 300 contractors. On 3 November 2016, Engie announced that the entire Hazelwood plant would be closed at the end of March 2017 giving five months notice of the closure. The power station closed in March 2017.</p>",NA,-38.270575,146.389794,2023-10-18 04:34:56+00:00,2025-09-07 01:54:12+00:00
